[1.0, 1.0]
[0.13675079682689825, 7.312571650063721]
[0.13648603246667387, 7.3267570455912585]
[0.13626524172804183, 7.338628599036283]
[0.13612005654794868, 7.346455954841211]
[0.13596880547825263, 7.354628118432237]
[0.13568510410821072, 7.370005768669245]
[0.13525529691131644, 7.393425786907816]
[0.135085756028396, 7.4027049883023395]
[0.1349546545420237, 7.409896334391406]
[0.13478111264832368, 7.41943719228109]
[0.13470897187175612, 7.423410527934301]
[0.13448893552363167, 7.435555914741294]
[0.1343340363002876, 7.444129779325771]
[0.13408983999585047, 7.457686578125128]
[0.13395914700205963, 7.4652912405466205]
[0.13387120618194898, 7.469866213357826]
[0.13373586973120977, 7.477425480612337]
[0.133570786814914, 7.4866669864397615]
[0.13355804864824453, 7.487381031103017]
[0.13336071363433707, 7.498460174275229]
[0.13332733901600943, 7.500337195508896]
[0.1331753048098348, 7.508899652438801]
[0.1330689517131798, 7.514901012787907]
[0.13291093177267674, 7.523835599244333]
[0.13244192464189736, 7.550479221015903]
[0.13230978846512922, 7.558019792795255]
[0.13216292878484043, 7.5664182777606825]
[0.13199732401938397, 7.575911159025836]
[0.13162136940815938, 7.597550492724236]
[0.13152857589079822, 7.602910570781602]
[0.13141495882297527, 7.609483798165374]
[0.13123783061563793, 7.619754115935858]
[0.1310757185750431, 7.629178087835412]
[0.13098731818478068, 7.634326848262699]
[0.13077647986500288, 7.646634937966473]
[0.13054828064554508, 7.660001304154477]
[0.130412035239664, 7.668003939684367]
[0.1301940493403977, 7.680842596618675]
[0.13004470819747288, 7.689663146319649]
[0.1298415819134476, 7.701692980501424]
[0.1296437980692449, 7.713442639700231]
[0.1295022446728452, 7.721873875825458]
[0.1292326422607919, 7.737983086208179]
[0.1290669613978752, 7.747916191482158]
[0.1289324737434443, 7.755997934157732]
[0.12880409681839974, 7.763728209747048]
[0.12872872250345857, 7.768274092622436]
[0.12860401690477366, 7.775806884325096]
[0.12842609876501204, 7.786579282687333]
[0.1283407410861064, 7.791758030515655]
[0.12809178891107384, 7.806901664042164]
[0.1280213315295817, 7.811198243699969]
[0.1278815157649942, 7.81973840408401]
[0.12777563119281626, 7.826218431987065]
[0.1275800465671492, 7.8382162956310735]
[0.1273900007751511, 7.8499096782725]
[0.1272450871452469, 7.858849582605311]
[0.12701159123846234, 7.873297155395173]
[0.12692036412161822, 7.878956280347379]
[0.12671539391618977, 7.891700993025403]
[0.12645555384181667, 7.907916810446306]
[0.12637495880127447, 7.912960047508361]
[0.1262593603188795, 7.920204866192963]
[0.12620799861584941, 7.923428078784369]
[0.12602639845146751, 7.9348454949706255]
[0.1259739172617169, 7.938151180314984]
[0.1257401233807368, 7.9529109174804455]
[0.12553468728587933, 7.965925766180518]
[0.12546559408629254, 7.9703125568609785]
[0.12532199452315243, 7.979445298528635]
[0.12526603383668422, 7.9830099937845205]
[0.12497994185643335, 8.001283927213837]
[0.12490053361804082, 8.006370917982679]
[0.12472230199515053, 8.01781224370668]
[0.12457320534721086, 8.027408439983514]
[0.12456421802842643, 8.027987618176136]
[0.12442278814212468, 8.037112935113846]
[0.12427126479548803, 8.046912547689042]
[0.12416095579170736, 8.054061710652435]
[0.1240079892493355, 8.063996570328703]
[0.12386841084844019, 8.073083307927112]
[0.12364330204919848, 8.087781411742736]
[0.12356287067619356, 8.09304603015076]
[0.12346647840537006, 8.0993644017023]
[0.12330458598824164, 8.109998439923073]
[0.12318274340678104, 8.118020205945108]
[0.12305867140530746, 8.126205074215278]
[0.12293464283778742, 8.134403589714761]
[0.1228019006943186, 8.143196435446253]
[0.1227650014937233, 8.14564401769773]
[0.12265100796596584, 8.153214690885278]
[0.12261754276546151, 8.155439894214522]
[0.12238259638215654, 8.17109645947829]
[0.1223660984844796, 8.172198120109515]
[0.12219923042013833, 8.18335759203931]
[0.12208219895716586, 8.191202391028876]
[0.12187917071724855, 8.204847424831373]
[0.12173382029667781, 8.214644028774398]
[0.12161194083836264, 8.222876743075123]
[0.12148592532206615, 8.231406208982174]
[0.12146829220090974, 8.23260113302647]
[0.12125723635629929, 8.24693049296971]
[0.12102591451528394, 8.262693192652666]
[0.12082367353042472, 8.276523720727537]
[0.12072581829944501, 8.283232320029734]
[0.12060918425219733, 8.291242546744789]
[0.12054607199436834, 8.295583451667492]
[0.12036971409040001, 8.30773760290716]
[0.12016682473630669, 8.32176436545106]
[0.120068696114849, 8.32856549923281]
[0.11992913836256607, 8.338257187980714]
[0.1198011934614836, 8.347162253617304]
[0.11966676208482865, 8.356539297780332]
[0.11959868794961456, 8.361295739475734]
[0.1194994867791528, 8.368236776180485]
[0.11936638541934723, 8.377567909817241]
[0.119268741843765, 8.384426502209111]
[0.11922870939518537, 8.387241672519366]
[0.11910150470163464, 8.39619954848711]
[0.1189836448367605, 8.4045164473819]
[0.11879411795370723, 8.417925207287528]
[0.11868468199824869, 8.425687149877993]
[0.11854434303084734, 8.435661917159408]
[0.1184081442578962, 8.4453650233887]
[0.11840247495871002, 8.44576940092448]
[0.1182328807025139, 8.45788408485202]
[0.11811535259454162, 8.466299918120994]
[0.11799360013746636, 8.47503592427867]
[0.11790672029811915, 8.481280774086224]
[0.11780686235105164, 8.488469856875644]
[0.11765712380592208, 8.499272867230047]
[0.11757792843403149, 8.504997607276794]
[0.11745243445305795, 8.514084911536411]
[0.11729704689331327, 8.525363821900335]
[0.11724541157096216, 8.529118424346656]
[0.11711076363159617, 8.5389247665208]
[0.11697594407773826, 8.548766226117687]
[0.11690598499985963, 8.553881993305994]
[0.11684266371677077, 8.558517652627488]
[0.11669154971789256, 8.56960081871865]
[0.1166558220936982, 8.572225389632058]
[0.11653043739923602, 8.581448952894396]
[0.11651045045025797, 8.582921069616257]
[0.11635522943799469, 8.594370917663797]
[0.11619973681071204, 8.605871471369921]
[0.11614165941283144, 8.61017489379456]
[0.1159789224970498, 8.62225634166792]
[0.11576365267487382, 8.638289971797402]
[0.11563997526375089, 8.647528657103278]
[0.11549753736031904, 8.658193264158422]
[0.11545665069423836, 8.661259390316811]
[0.11532804970461322, 8.670917461634653]
[0.11509743090403785, 8.688291234178347]
[0.11507243403222031, 8.69017856804871]
[0.11496274959760015, 8.698469752161138]
[0.11485020107238994, 8.706993898684612]
[0.11481927418001665, 8.709339151823707]
[0.11468536938748361, 8.719508036123889]
[0.11456532372736955, 8.728644649751912]
[0.11443814681419091, 8.738344929891811]
[0.11431404928426618, 8.747831139401661]
[0.11416143193234848, 8.759525726627142]
[0.1141197795099882, 8.762722853950802]
[0.1140022597661659, 8.771755946339447]
[0.1139915036242028, 8.772583641818713]
[0.11387941388578746, 8.781218359649491]
[0.11372384235396107, 8.793230859080003]
[0.11365841910078675, 8.798292356268378]
[0.11353675075162278, 8.807720789787592]
[0.11343657983728664, 8.815498505282859]
[0.11330194948330491, 8.825973467891217]
[0.11317817260157668, 8.835625960496106]
[0.11311339772507713, 8.840685719922469]
[0.1129692037096424, 8.8519699808652]
[0.11292990391890309, 8.855050480855073]
[0.11284181425552746, 8.861963152555534]
[0.1127675799780228, 8.867796934144453]
[0.11270935074801763, 8.87237831966296]
[0.11260956741833068, 8.880240133461513]
[0.11255487877804105, 8.884554902075871]
[0.11244466254851022, 8.89326338249791]
[0.11230098616924387, 8.904641304689381]
[0.11210003448701478, 8.920603856868894]
[0.11205302047764351, 8.924346668544443]
[0.11183865980844393, 8.941451924699289]
[0.11177578887628666, 8.946481255496208]
[0.11164622143032543, 8.956863807738138]
[0.11154588269307085, 8.964920764951904]
[0.11143229604229515, 8.974059007277754]
[0.11125030875258432, 8.988739098459089]
[0.11110456491644752, 9.000530273009185]
[0.1110026025790909, 9.00879778280411]
[0.11081537032364219, 9.02401893419159]
[0.1107616047278524, 9.028399348827215]
[0.11065314070573055, 9.037249133844165]
[0.11052565390510849, 9.047673229407422]
[0.11049426515983671, 9.050243454295469]
[0.11039654275370525, 9.058254679505685]
[0.11032224118208678, 9.064355376442187]
[0.11022993763692754, 9.071945620560665]
[0.11013122550175228, 9.08007693044412]
[0.11003355948767748, 9.088136425432904]
[0.10992644214438645, 9.096992320432946]
[0.10981700918064624, 9.1060574992989]
[0.10967669425600426, 9.117707337767019]
[0.10962507588230466, 9.12200052726638]
[0.10947862820607769, 9.134202870332322]
[0.1093822965655899, 9.142247250224454]
[0.10926082836141857, 9.152410932600189]
[0.10913523054348027, 9.162943945966125]
[0.10902223491659718, 9.172440839843427]
[0.10893064519736072, 9.18015309822317]
[0.1088335390928908, 9.188344037461535]
[0.10871475832327757, 9.198383139723948]
[0.10867944432763614, 9.201372036696268]
[0.10857906979339624, 9.209878127550692]
[0.10847610759728642, 9.21861986155019]
[0.10843868324999192, 9.221801390695829]
[0.10833413442218862, 9.2307009728153]
[0.10820966946677693, 9.24131831219598]
[0.1081246771036739, 9.24858253256251]
[0.10806070875926521, 9.254057385721701]
[0.10800879902615153, 9.25850494604496]
[0.10792522530931144, 9.265674425362754]
[0.10773961712514094, 9.28163684523296]
[0.10760130363628236, 9.293567700445662]
[0.10753485466743953, 9.299310470940636]
[0.10749041162718982, 9.303155368576604]
[0.10733258171494717, 9.316835428926794]
[0.10722924983163018, 9.325813633595176]
[0.10710247475270242, 9.33685241455887]
[0.1070210714326893, 9.343954294355465]
[0.10689118914384386, 9.35530802874965]
[0.10683794951110472, 9.359969978608211]
[0.10675970585825775, 9.366829853649799]
[0.10657336338280532, 9.383207663326324]
[0.10648362343456583, 9.391115438652403]
[0.10638539240628822, 9.399786731819134]
[0.10629416016819065, 9.407854565271382]
[0.10624301875344387, 9.412383154517482]
[0.10613053557486359, 9.42235893358522]
[0.10608509468816689, 9.426394942093063]
[0.10598440416811161, 9.435350491887542]
[0.1058918534311744, 9.443597100224157]
[0.10573959248659189, 9.457195516682203]
[0.10562342636650826, 9.467596672446959]
[0.1055049371298804, 9.478229428912542]
[0.10534736477801859, 9.492406403398299]
[0.10525882167251158, 9.500391360177565]
[0.10519198224240404, 9.506427949000937]
[0.10512169836499267, 9.512783902405225]
[0.10508162830536531, 9.516411347319611]
[0.1050123421880027, 9.522690182547386]
[0.10498025222150328, 9.525601042470807]
[0.10489849453393225, 9.533025277846319]
[0.10487658540884527, 9.53501676376718]
[0.10478191484052385, 9.543631661265035]
[0.10471443012485414, 9.549782191505699]
[0.10467639802952108, 9.553251915660852]
[0.10457860023205359, 9.562185741452462]
[0.10442410394114815, 9.576333071180432]
[0.10434998344351536, 9.583135205203938]
[0.10426886899746203, 9.590590265483177]
[0.10420076187813138, 9.596858813465836]
[0.10408672487692563, 9.60737309375832]
[0.10407602132873947, 9.608361150176489]
[0.10394322455541974, 9.620636691589521]
[0.1038589208522909, 9.628445893658082]
[0.10371830295621745, 9.641499826912222]
[0.10371721106919762, 9.641601328180952]
[0.10353331971294562, 9.658726318952969]
[0.10348222161474163, 9.663495665206556]
[0.10342873212248305, 9.668493265640862]
[0.10331617570273674, 9.679026475749732]
[0.10318479860562461, 9.691350019706196]
[0.10316528575138859, 9.69318305781497]
[0.10309461318205836, 9.705008491161731]
[0.10296341810541629, 9.71218728360569]
[0.10286234334857866, 9.721730688277363]
[0.10284969594511391, 9.72292616726503]
[0.10273176281691898, 9.734087808676335]
[0.10265535687988821, 9.741332848027103]
[0.10246033447886949, 9.75987444396086]
[0.10239202773229107, 9.766385353892478]
[0.1023034850211099, 9.774838069237369]
[0.10221589637250388, 9.783214113348034]
[0.10210129779139338, 9.794194800962607]
[0.10202144089239777, 9.801861170091707]
[0.10195828400151472, 9.807932820693058]
[0.10185001852997475, 9.81835854753131]
[0.10176195642768353, 9.82685509501425]
[0.10169318752380664, 9.833500398105796]
[0.1016551058856649, 9.837184185561082]
[0.1015901778368145, 9.84347130099833]
[0.10144612708105856, 9.857448763923431]
[0.10138145314527883, 9.86373709367736]
[0.10129366112264995, 9.872286073154811]
[0.1011163574759736, 9.889596747367126]
[0.10101811130805599, 9.899214972951608]
[0.10088278619070545, 9.912493872935205]
[0.10080780372768834, 9.919866945036274]
[0.10070446596736639, 9.930046203949418]
[0.10060724237396917, 9.939642280253345]
[0.10058353866286918, 9.941984675561569]
[0.10049821577061062, 9.950425411357768]
[0.10039676148609497, 9.960480648955004]
[0.10037705982516265, 9.962435657527784]
[0.10027433160748246, 9.972641891191426]
[0.10020427809111604, 9.979613835356382]
[0.10011933759785796, 9.988080464701305]
[0.1000719395891947, 9.992811212664607]
[0.1, 10.0]
